1,1,2404,True
1,2,2404,True
1,3,2404,True
1,4,2404,True
1,1,3703,True
1,2,3703,True
1,3,3703,True
1,4,3703,True
1,1,5504,True
1,2,5504,True
1,3,5504,True
1,4,5504,False
1,1,5947,True
1,2,5947,False
1,3,5947,True
1,4,5947,True
1,1,4780,True
1,2,4780,True
1,3,4780,True
1,4,4780,True
1,1,1192,True
1,2,1192,True
1,3,1192,True
1,4,1192,True
1,1,1905,True
1,2,1905,True
1,3,1905,True
1,4,1905,True
1,1,1654,True
1,2,1654,True
1,3,1654,True
1,4,1654,True
1,1,5688,True
1,2,5688,True
1,3,5688,False
1,4,5688,True
1,1,5999,True
1,2,5999,True
1,3,5999,True
1,4,5999,True
1,1,3808,True
1,2,3808,True
1,3,3808,True
1,4,3808,True
1,1,5215,True
1,2,5215,True
1,3,5215,True
1,4,5215,True
1,1,4022,True
1,2,4022,False
1,3,4022,True
1,4,4022,True
1,1,4530,False
1,2,4530,True
1,3,4530,True
1,4,4530,True
1,1,1500,True
1,2,1500,True
1,3,1500,True
1,4,1500,True
1,1,3426,True
1,2,3426,True
1,3,3426,True
1,4,3426,True
1,1,1897,False
1,2,1897,True
1,3,1897,True
1,4,1897,True
1,1,1913,True
1,2,1913,True
1,3,1913,True
1,4,1913,True
1,1,4257,True
1,2,4257,True
1,3,4257,True
1,4,4257,True
1,1,5684,True
1,2,5684,True
1,3,5684,True
1,4,5684,True
1,1,1148,False
1,2,1148,False
1,3,1148,True
1,4,1148,True
1,1,3910,True
1,2,3910,True
1,3,3910,True
1,4,3910,True
1,1,1024,False
1,2,1024,True
1,3,1024,True
1,4,1024,True
1,1,3651,True
1,2,3651,False
1,3,3651,True
1,4,3651,True
1,1,5345,True
1,2,5345,True
1,3,5345,True
1,4,5345,True
1,1,1912,False
1,2,1912,True
1,3,1912,True
1,4,1912,True
1,1,5578,True
1,2,5578,True
1,3,5578,True
1,4,5578,True
1,1,1904,True
1,2,1904,True
1,3,1904,True
1,4,1904,False
1,1,5391,True
1,2,5391,True
1,3,5391,True
1,4,5391,True
1,1,1493,True
1,2,1493,True
1,3,1493,True
1,4,1493,True
1,1,3611,True
1,2,3611,True
1,3,3611,True
1,4,3611,True
1,1,5024,True
1,2,5024,True
1,3,5024,True
1,4,5024,True
1,1,4176,True
1,2,4176,True
1,3,4176,True
1,4,4176,True
1,1,4378,True
1,2,4378,True
1,3,4378,True
1,4,4378,True
1,1,2117,True
1,2,2117,True
1,3,2117,True
1,4,2117,True
1,1,4718,True
1,2,4718,True
1,3,4718,True
1,4,4718,True
1,1,3636,True
1,2,3636,True
1,3,3636,True
1,4,3636,True
1,1,4041,True
1,2,4041,True
1,3,4041,True
1,4,4041,True
1,1,4423,True
1,2,4423,True
1,3,4423,True
1,4,4423,True
1,1,3056,True
1,2,3056,True
1,3,3056,True
1,4,3056,True
1,1,1478,True
1,2,1478,True
1,3,1478,True
1,4,1478,True
1,1,4887,True
1,2,4887,True
1,3,4887,True
1,4,4887,True
1,1,2678,True
1,2,2678,True
1,3,2678,False
1,4,2678,False
1,1,4280,True
1,2,4280,True
1,3,4280,True
1,4,4280,True
1,1,3943,True
1,2,3943,True
1,3,3943,True
1,4,3943,True
1,1,4607,True
1,2,4607,True
1,3,4607,True
1,4,4607,True
1,1,1565,True
1,2,1565,True
1,3,1565,True
