6,14
10,4
11,2
12,1
13,3
15,14
16,12
17,11
18,13
20,19
21,17
22,16
23,18
25,9
27,14
28,12
29,11
30,13
39,19
41,14
42,12
43,11
44,13
47,19
48,17
49,16
50,18
52,14
53,12
54,11
55,13
57,4
58,2
59,1
60,3
62,9
63,7
64,6
65,8
67,19
68,17
69,16
70,18
71,21
72,23
78,14
81,9
82,7
83,6
84,8
90,14
91,12
92,11
93,13
95,24
96,22
97,21
98,23
100,4
102,24
106,4
107,2
108,1
109,3
112,19
114,4
116,14
117,12
118,11
119,13
122,19
125,9
127,24
128,22
129,21
130,23
134,14
135,12
136,11
137,13
139,14
140,12
141,11
142,13
151,19
152,17
153,16
154,18
157,9
158,7
159,6
160,8
164,24
166,4
170,14
172,4
176,14
182,4
187,9
188,7
189,6
190,8
195,9
198,4
201,19
203,14
204,12
205,11
206,13
208,9
209,7
210,6
211,8
214,19
215,17
216,16
217,18
220,4
223,4
225,9
226,7
227,6
228,8
231,19
233,24
234,22
235,21
236,23
239,14
240,12
241,11
242,13
246,24
250,14
251,7
252,6
253,8
255,14
256,7
257,6
258,8
260,9
262,19
264,14
267,24
271,4
272,2
273,1
274,3
276,19
277,17
278,16
279,18
282,4
286,9
287,7
288,6
289,8
293,14
294,12
295,11
296,13
298,14
299,12
300,11
301,13
303,19
304,17
305,16
306,18
309,19
310,17
311,16
312,18
314,24
318,24
322,9
323,1
324,3
325,7
326,6
327,8
331,14
333,24
336,19
345,19
346,17
347,16
348,18
351,9
355,4
356,2
357,1
358,3
360,14
361,6
362,8
363,12
364,11
365,13
368,14
369,12
370,11
371,13
373,24
374,22
375,21
376,23
379,4
380,21
381,23
383,4
385,9
386,7
387,6
388,8
392,19
393,12
394,11
395,13
397,19
398,12
399,11
400,13
403,19
404,17
405,16
406,18
410,14
417,4
420,14
422,14
424,19
431,14
432,12
433,11
434,13
436,4
437,2
438,1
439,3
443,9
444,7
445,6
446,8
448,14
450,9
454,19
460,4
462,9
465,4
469,4
470,2
471,1
472,3
474,4
476,4
479,4
481,19
483,19
485,14
490,19
492,9
493,7
494,6
495,8
501,24
506,9
508,4
509,2
510,1
511,3
513,9
515,14
517,4
518,2
519,1
520,3
525,4
527,14
529,4
532,14
533,12
534,11
535,13
541,9
542,7
543,6
544,8
547,4
548,2
549,1
550,3
553,24
556,19
559,9
563,24
564,22
565,21
566,23
569,24
572,14
575,9
577,9
580,4
581,2
582,1
583,3
586,24
587,22
588,21
589,23
591,9
592,7
593,6
594,8
597,19
598,17
599,16
600,18
603,9
604,7
605,6
606,8
608,14
611,19
612,17
613,16
614,18
616,14
625,9
626,1
627,3
628,7
629,6
630,8
632,9
633,7
634,6
635,8
639,19
641,14
644,9
646,14
649,14
653,4
654,2
655,1
656,3
658,14
662,9
666,9
667,7
668,6
669,8
673,14
677,14
681,9
682,7
683,6
684,8
686,24
688,24
691,4
692,2
693,1
694,3
696,24
698,4
699,2
700,1
701,3
703,4
704,2
705,1
706,3
710,4
712,14
714,24
715,22
716,21
717,23
719,24
722,19
723,11
724,13
725,17
726,16
727,18
730,19
731,17
732,16
733,18
742,24
743,22
744,21
745,23
747,9
748,7
749,6
750,8
753,19
754,17
755,16
756,18
758,14
759,12
760,11
761,13
763,4
765,9
766,1
767,3
771,9
773,24
774,22
775,21
776,23
780,9
783,19
784,2
785,1
786,3
787,17
788,16
789,18
791,19
792,2
793,1
794,3
795,17
796,16
797,18
799,24
800,22
801,21
802,23
806,19
809,4
810,2
811,1
812,3
814,14
818,14
819,12
820,11
821,13
825,24
827,24
828,22
829,21
830,23
832,19
833,17
834,16
835,18
837,4
839,4
840,2
841,1
842,3
844,19
847,14
850,9
851,7
852,6
853,8
857,9
859,4
863,4
864,2
865,1
866,3
869,24
871,19
872,17
873,16
874,18
879,4
880,2
881,1
882,3
886,4
887,2
888,1
889,3
893,24
894,22
895,21
896,23
898,4
899,2
900,1
901,3
905,9
909,4
910,2
911,1
912,3
914,14
919,4
920,2
921,1
922,3
925,14
926,12
927,11
928,13
930,19
