1,1002
3,1003
4,1013
31,1013
33,1002
37,1005
45,1016
73,1008
74,1006
79,1014
87,1007
88,1015
104,1007
123,1020
143,1020
144,1007
145,1010
146,1016
147,1015
149,1014
161,1015
162,1015
167,1018
168,1005
178,1005
179,1001
180,1011
183,1020
184,1018
192,1018
193,1018
196,1016
212,1003
218,1005
221,1015
229,1011
243,1006
265,1014
280,1019
283,1011
307,1017
315,1019
316,1011
328,1011
338,1019
342,1010
343,1014
366,1020
377,1009
390,1007
401,1020
407,1004
408,1017
411,1008
412,1020
415,1014
418,1007
425,1017
426,1008
427,1008
428,1015
429,1014
440,1004
451,1015
452,1007
455,1014
456,1010
457,1008
463,1016
466,1019
486,1012
487,1017
488,1005
496,1006
498,1013
502,1011
503,1009
521,1006
522,1005
530,1003
536,1009
537,1007
557,1018
560,1002
561,1017
573,1004
584,1017
595,1006
601,1017
609,1010
618,1004
637,1020
647,1009
650,1017
651,1002
663,1015
675,1019
689,1015
708,1009
720,1005
734,1002
735,1018
736,1009
737,1008
738,1008
739,1020
740,1013
751,1010
768,1019
769,1011
777,1016
778,1019
781,1004
803,1017
822,1003
823,1008
845,1019
854,1017
867,1014
876,1011
877,1007
883,1011
884,1004
890,1013
915,1008
916,1003
923,1019
952,1003
958,1011
965,1018
971,1009
991,1014
998,1001
1004,1007
1005,1006
1008,1018
1016,1012
1017,1017
1023,1018
1039,1015
1045,1008
1048,1007
1049,1012
1055,1009
1061,1006
1063,1011
1069,1012
1071,1010
1072,1015
1073,1006
1078,1007
1096,1019
1107,1009
1110,1006
1115,1018
1120,1018
1133,1017
1175,1004
1178,1005
1190,1010
1197,1003
1201,1001
1216,1007
1217,1005
1230,1017
1239,1009
1246,1012
1252,1010
1255,1015
1258,1004
1259,1019
1261,1004
1277,1012
1283,1018
1285,1013
1309,1012
1318,1017
1329,1016
1330,1002
1339,1012
1342,1001
1347,1014
1348,1004
1350,1016
1382,1016
1397,1019
1398,1006
1407,1020
1432,1016
1433,1004
1434,1005
1435,1018
1456,1012
1457,1006
1458,1016
1464,1001
1465,1010
1489,1006
1513,1015
1514,1001
1515,1010
1522,1009
1530,1014
1531,1017
1532,1014
1533,1010
1534,1012
1536,1001
1540,1009
1551,1011
1552,1008
1583,1010
1584,1008
1596,1019
1597,1011
1605,1020
1608,1019
1620,1006
1628,1014
1641,1012
1660,1012
1668,1015
1674,1018
1693,1013
1694,1015
1695,1013
1711,1017
1714,1015
1743,1020
1744,1011
1765,1014
1774,1008
1777,1007
1791,1004
1797,1013
1798,1012
1810,1006
1816,1015
1833,1007
1837,1010
1838,1002
1849,1013
1850,1003
1861,1001
1874,1003
1900,1003
1901,1013
1902,1007
1903,1018
1904,1002
1911,1006
1914,1019
1916,1008
1918,1009
1929,1017
1942,1004
1949,1006
1955,1018
1956,1005
1957,1007
1963,1009
1972,1015
1998,1020
1999,1014
2000,1005
2001,1011
2002,1012
2017,1006
2030,1007
2041,1001
2051,1015
2054,1007
2065,1001
2096,1007
2105,1006
2113,1008
2118,1004
2119,1002
2143,1016
2144,1020
2145,1019
2148,1003
2150,1020
2156,1011
2169,1010
2176,1005
2177,1001
2178,1010
2181,1005
2191,1014
2192,1003
2194,1020
2195,1018
2196,1017
2213,1006
2216,1019
2217,1012
2219,1008
2220,1015
2221,1001
2224,1017
2230,1006
2233,1007
2234,1020
2250,1009
2267,1005
2268,1018
2271,1020
2272,1007
2273,1011
2274,1011
2276,1010
2288,1013
2297,1007
2303,1003
2306,1017
2310,1002
2317,1015
2326,1006
2327,1011
2334,1020
2342,1017
2364,1018
2365,1005
2366,1013
2369,1020
2378,1017
2383,1016
2427,1004
2439,1003
2447,1007
2448,1010
2466,1017
2470,1019
2476,1013
2477,1011
2491,1009
2492,1010
2495,1001
2502,1016
2508,1007
2509,1013
2531,1012
2539,1001
2542,1020
2553,1007
2555,1017
2561,1004
2567,1020
2570,1013
2584,1016
2585,1002
2588,1011
2589,1014
2608,1005
2619,1006
2662,1003
2675,1019
2681,1007
2684,1007
2693,1007
2700,1011
2701,1014
2710,1007
2718,1010
2719,1008
2722,1003
2728,1015
2732,1007
2735,1016
2738,1004
2739,1007
2748,1007
2754,1016
2780,1005
2791,1011
2792,1013
2794,1004
2796,1011
2811,1019
2821,1012
2837,1007
2843,1001
2845,1004
2847,1002
2866,1001
2873,1012
2903,1005
2904,1008
2908,1005
2917,1010
2919,1001
2926,1015
2927,1013
2947,1010
2950,1011
2951,1018
2952,1003
2953,1018
2966,1002
2967,1012
2968,1002
2983,1009
2989,1006
2990,1014
2991,1015
3001,1007
3007,1007
3023,1017
3031,1007
3032,1012
3054,1017
3064,1005
3065,1004
3076,1015
3077,1002
3078,1002
3079,1016
3087,1015
3096,1001
3104,1003
3114,1015
3118,1009
3119,1016
3120,1013
3125,1006
3132,1019
3150,1013
3151,1007
3160,1002
3181,1006
3182,1004
3194,1018
3204,1014
3205,1008
3243,1020
3249,1013
3276,1004
3289,1002
3305,1020
3308,1019
3318,1011
3324,1013
3326,1015
3327,1014
3330,1014
3331,1005
3334,1012
3338,1014
3339,1012
3341,1008
3342,1002
3363,1002
3368,1001
3369,1011
3380,1017
3406,1013
3409,1016
3421,1001
3430,1009
3442,1003
3450,1004
3453,1013
3457,1003
3459,1008
3460,1010
3471,1014
3482,1007
3495,1010
3496,1008
3502,1004
3506,1019
3528,1005
3531,1019
3540,1016
3541,1005
3545,1013
3546,1006
3552,1004
3553,1008
3555,1018
3563,1007
3564,1004
3587,1013
3588,1010
3589,1005
3590,1008
3591,1015
3593,1008
3594,1010
3595,1011
3596,1020
3599,1013
3600,1001
3601,1017
3616,1004
3617,1007
3627,1003
3630,1013
3639,1019
