1,2875,2
2,1103,2
1,1103,3
2,2859,3
2,1673,2
1,1673,4
2,2778,3
1,2778,4
2,1983,4
1,1983,3
2,1090,3
1,1090,5
2,1901,5
1,1901,4
2,2133,5
2,2582,5
1,2368,3
2,1761,4
2,2950,4
1,2950,3
2,1440,3
1,1892,3
2,2526,4
1,2526,4
2,1706,5
2,1532,2
1,1532,3
2,2056,4
1,2056,5
2,1491,3
1,1806,2
1,1295,5
1,2782,3
2,2936,3
1,2401,3
2,2624,3
2,1654,3
2,1359,2
1,1359,3
2,1875,5
1,1875,3
2,1832,4
1,1832,4
1,1952,3
2,1050,3
1,1050,4
2,2120,4
2,1511,4
3,1859,3
3,2969,3
4,1367,5
3,1367,3
4,2684,4
3,2684,4
4,2671,3
3,2671,2
4,2177,3
3,2177,4
4,1206,5
3,1206,4
4,1883,3
3,1883,2
4,2555,3
3,2555,3
4,1154,2
3,2946,2
4,1415,3
4,2484,3
4,2534,2
4,2919,2
3,2919,4
3,2769,3
4,1123,4
4,1932,3
3,1932,5
4,1129,4
4,1406,4
4,2153,3
3,2153,3
4,1207,3
3,1207,4
4,1320,3
3,1320,4
4,1533,3
3,1533,2
4,2324,3
3,2324,4
4,1524,3
3,1524,3
4,1105,4
3,1105,4
3,2906,4
4,1999,3
4,2424,4
3,2424,3
3,1786,3
3,1922,2
4,2832,3
3,2832,2
5,2886,2
5,1133,3
5,1576,5
5,2341,4
5,1782,5
5,1925,3
5,2082,4
5,2334,5
5,2024,2
5,2413,3
5,2074,3
5,2556,3
5,1026,5
5,1670,3
5,1130,4
5,1956,5
5,2857,4
5,2614,2
5,1106,2
5,2948,5
5,1193,4
5,1376,5
5,1726,2
5,1210,2
5,1250,2
5,1914,3
5,2803,3
7,2808,4
7,2748,3
6,2748,3
6,2375,4
7,1503,3
6,1503,2
6,1102,4
7,1046,3
6,1046,3
6,1977,3
7,2796,4
7,2845,3
7,2741,3
6,2741,4
7,1847,3
6,1847,2
7,2612,2
6,1460,4
7,1254,3
6,1254,2
7,1202,3
6,1202,3
7,1658,3
6,2423,2
7,2237,4
6,1753,4
7,2872,3
7,2687,4
6,2687,5
6,2273,3
6,1693,4
9,1052,4
9,2911,2
8,2911,4
9,2417,3
8,2049,3
8,1522,5
9,2080,5
9,1487,3
8,1487,3
9,1746,4
8,1746,4
8,2770,3
8,1444,2
9,2957,5
8,2957,5
9,2438,2
8,2438,3
8,1308,2
9,1014,5
8,1014,4
9,1828,4
9,2301,3
8,2301,2
9,1781,3
9,1601,3
8,1601,3
9,1115,3
8,1115,3
8,2706,3
10,2089,3
10,2128,4
10,1170,5
10,2002,4
10,1116,4
10,2718,3
10,1819,2
10,2690,5
10,2297,3
10,1682,4
10,1692,4
10,1345,5
10,2331,3
10,2606,3
10,2771,3
10,2754,4
11,2520,2
11,2016,5
12,2016,3
11,2876,3
12,2876,2
11,2952,5
12,2952,4
12,2767,3
11,1031,4
12,1031,3
11,1251,3
12,1251,4
11,1826,4
11,1740,4
11,1973,3
12,1973,4
11,1227,2
12,1227,3
14,2869,4
13,2869,3
14,1261,4
13,1261,5
14,2605,2
14,1584,3
13,2213,5
14,2592,3
14,1300,5
13,1300,5
14,1378,2
13,1378,2
14,1630,3
14,2833,2
13,2833,3
14,2907,3
13,2907,3
15,2617,5
15,2065,2
15,2601,2
15,2750,2
15,1402,4
15,1003,4
15,1204,3
15,2810,5
15,1078,3
16,1082,3
17,1143,3
16,1143,3
17,2131,5
16,1547,4
16,2851,4
17,2383,3
17,1854,3
16,1854,3
17,1982,2
16,1982,4
16,1334,4
17,2314,4
16,2314,3
17,1479,5
16,1479,3
17,2787,3
16,2787,3
17,2161,4
16,2161,3
17,1368,5
16,1368,4
17,2481,4
16,2481,4
17,2124,4
17,1429,5
17,2542,3
17,1967,2
16,1967,5
18,2256,3
19,2256,5
19,2454,2
18,2470,4
19,1341,4
18,2100,3
19,2100,5
18,2728,5
19,2728,4
18,2651,4
18,2468,5
19,2468,5
18,1683,4
19,2712,2
18,1411,4
19,1411,3
19,2815,5
18,1418,2
19,1418,2
18,1075,3
19,1075,3
19,1181,5
18,2045,3
19,2790,2
18,1691,3
20,2909,2
20,1970,5
20,2509,4
20,1716,3
20,2636,3
20,1158,2
20,1661,3
20,2042,2
20,1229,3
20,2647,4
20,2305,3
20,1918,4
20,2189,4
22,1306,3
21,2935,3
22,1396,5
21,1396,5
22,1780,3
21,1780,3
21,2883,2
22,1467,5
21,1467,3
22,1865,3
21,1865,3
22,2342,4
21,2342,3
