2,4
7,2
8,4
32,1
34,4
35,5
36,4
75,5
76,2
85,5
86,1
103,2
110,2
120,2
131,1
132,2
148,1
155,3
173,2
174,5
177,3
185,5
191,3
199,2
237,3
244,5
247,1
248,4
268,1
269,2
284,2
290,5
291,2
319,4
320,5
329,5
334,2
337,2
339,2
340,2
341,1
349,5
352,1
353,1
389,3
413,1
414,3
441,5
458,1
467,2
477,2
497,4
499,2
504,1
523,4
538,2
539,5
545,5
551,4
554,3
567,4
570,4
578,5
617,5
619,1
620,1
621,1
622,1
623,1
636,2
642,3
659,5
660,3
664,1
670,2
671,2
674,5
678,2
679,1
707,4
728,1
804,2
807,5
815,5
816,3
848,2
855,2
860,1
861,4
875,5
891,4
902,5
903,1
906,3
907,4
917,2
939,5
959,5
964,5
989,5
990,4
997,3
1006,4
1007,5
1046,2
1047,2
1050,4
1062,1
1070,1
1074,2
1077,1
1089,3
1095,5
1097,2
1103,3
1106,5
1116,4
1117,1
1164,2
1176,4
1177,4
1185,5
1186,2
1187,5
1191,3
1200,2
1202,3
1215,2
1223,4
1224,4
1231,2
1240,5
1260,3
1272,2
1284,3
1315,3
1316,2
1317,3
1340,1
1341,2
1349,3
1371,4
1377,1
1383,2
1389,4
1390,3
1391,1
1406,3
1415,4
1436,3
1442,3
1448,2
1461,3
1480,2
1507,2
1521,1
1535,3
1537,3
1541,2
1542,2
1543,5
1548,2
1642,2
1648,3
1654,2
1680,4
1688,1
1708,2
1715,5
1721,3
1745,5
1746,5
1751,3
1759,5
1764,4
1766,4
1775,5
1776,3
1782,1
1785,4
1809,1
1811,1
1829,5
1830,1
1836,1
1869,5
1870,1
1871,1
1889,2
1899,3
1915,4
1917,1
1943,4
1966,5
1967,4
1968,2
1971,3
1975,2
1997,1
2013,5
2014,2
2015,1
2016,4
2044,3
2045,1
2078,3
2093,3
2097,2
2114,1
2117,4
2135,2
2146,2
2147,1
2149,5
2157,5
2168,2
2170,4
2193,5
2207,3
2218,4
2225,4
2228,5
2229,5
2231,5
2232,1
2249,5
2261,2
2275,5
2277,1
2296,1
2304,3
2305,4
2307,5
2311,1
2323,3
2372,5
2373,2
2374,4
2375,3
2384,5
2387,1
2421,2
2428,2
2449,1
2450,4
2463,5
2469,2
2478,2
2484,5
2490,1
2493,2
2494,2
2496,5
2512,1
2554,1
2597,1
2618,2
2620,2
2621,2
2627,5
2658,3
2659,4
2668,5
2669,1
2689,2
2692,1
2694,4
2709,2
2711,4
2712,1
2729,1
2747,4
2767,3
2775,3
2793,5
2795,4
2803,1
2838,5
2844,3
2846,4
2852,3
2855,3
2867,2
2868,5
2876,3
2907,1
2914,3
2918,5
2954,3
2955,2
2958,2
2974,5
2982,3
3006,4
3033,1
3034,1
3053,4
3090,3
3097,5
3105,5
3106,4
3117,1
3128,4
3129,3
3133,3
3141,2
3144,1
3157,4
3173,4
3179,4
3180,5
3193,3
3197,5
3198,2
3250,1
3251,4
3257,2
3270,5
3287,1
3288,1
3325,2
3335,4
3340,1
3343,2
3346,2
3352,5
3358,4
3417,1
3418,1
3429,4
3443,5
3454,1
3458,2
3477,5
3492,3
3505,5
3534,4
3544,2
3554,2
3565,3
3592,2
3597,4
3598,2
3609,1
3618,3
3619,2
3631,2
3640,3
3641,1
