3,9
4,7
5,6
6,8
9,14
14,24
15,22
16,21
17,23
20,24
23,24
25,24
26,22
27,21
28,23
30,4
31,2
32,1
33,3
35,14
36,1
37,3
39,4
42,24
45,24
48,24
49,22
50,21
51,23
55,24
56,22
57,21
58,23
60,14
61,12
62,11
63,13
67,9
72,14
73,7
74,6
75,8
77,14
78,7
79,6
80,8
84,14
85,12
86,11
87,13
90,9
91,7
92,6
93,8
95,4
97,14
98,12
99,11
100,13
102,19
107,24
109,14
110,12
111,11
112,13
114,4
116,9
117,7
118,6
119,8
121,24
123,14
125,14
127,14
128,12
129,11
130,13
135,14
137,19
138,17
139,16
140,18
143,4
144,2
145,1
146,3
148,14
150,24
151,22
152,21
153,23
155,14
157,24
158,22
159,21
160,23
162,9
165,19
170,24
173,24
174,22
175,21
176,23
179,9
181,9
182,7
183,6
184,8
186,24
190,19
191,17
192,16
193,18
195,14
198,9
199,7
200,6
201,8
205,19
207,4
208,2
209,1
210,3
212,14
218,24
219,22
220,21
221,23
223,24
225,9
228,19
232,14
237,19
238,11
239,13
240,17
241,16
242,18
244,4
246,14
249,14
250,12
251,11
252,13
256,24
259,4
261,4
265,24
266,22
267,21
268,23
270,24
271,22
272,21
273,23
275,24
276,22
277,21
278,23
280,4
282,24
283,22
284,21
285,23
287,9
291,4
292,2
293,1
294,3
296,14
299,14
300,12
301,11
302,13
303,16
304,18
307,4
308,2
309,1
310,3
314,14
315,12
316,11
317,13
319,14
320,12
321,11
322,13
324,24
325,22
326,21
327,23
330,14
331,12
332,11
333,13
334,16
335,18
338,14
340,9
341,7
342,6
343,8
345,9
346,7
347,6
348,8
351,4
353,24
354,22
355,21
356,23
358,4
359,16
360,18
362,9
363,7
364,6
365,8
370,14
371,12
372,11
373,13
375,14
377,24
378,22
379,21
380,23
382,4
386,19
387,17
388,16
389,18
391,19
392,7
393,6
394,8
396,19
397,7
398,6
399,8
404,24
410,19
411,17
412,16
413,18
421,19
422,17
423,16
424,18
428,14
429,21
430,23
432,24
433,12
434,11
435,13
437,24
438,12
439,11
440,13
442,4
443,2
444,1
445,3
448,14
449,12
450,11
451,13
453,24
458,9
461,24
464,14
465,12
466,11
467,13
470,19
471,17
472,16
473,18
475,9
477,9
478,7
479,6
480,8
487,14
488,21
489,23
494,19
495,17
496,16
497,18
499,4
500,2
501,1
502,3
503,11
504,13
506,9
509,24
510,22
511,21
512,23
514,4
515,2
516,1
517,3
521,14
522,12
523,11
524,13
527,24
528,22
529,21
530,23
532,24
533,7
534,6
535,8
536,22
537,21
538,23
540,24
541,7
542,6
543,8
544,22
545,21
546,23
548,4
549,2
550,1
551,3
554,24
558,19
559,17
560,16
561,18
563,19
569,24
570,22
571,21
572,23
576,14
577,2
578,1
579,3
581,14
582,2
583,1
584,3
586,14
587,2
588,1
589,3
592,9
593,7
594,6
595,8
599,24
600,22
601,21
602,23
604,24
605,22
606,21
607,23
609,4
612,9
613,2
614,1
615,3
616,7
617,6
618,8
620,9
621,2
622,1
623,3
624,7
625,6
626,8
628,19
632,19
633,17
634,16
635,18
637,14
639,14
640,12
641,11
642,13
645,24
649,14
653,24
654,22
655,21
656,23
662,4
663,2
664,1
665,3
667,14
668,21
669,23
671,9
675,24
677,14
678,12
679,11
680,13
684,9
686,19
689,19
693,14
694,12
695,11
696,13
698,24
700,24
701,22
702,21
703,23
705,24
706,7
707,6
708,8
710,24
711,7
712,6
713,8
716,24
717,11
718,13
719,22
720,21
721,23
724,24
726,19
727,6
728,8
733,14
735,14
737,9
738,7
739,6
740,8
743,24
744,22
745,21
746,23
748,24
749,22
750,21
751,23
755,19
756,17
757,16
758,18
763,14
768,19
769,17
770,16
771,18
777,14
779,14
781,9
782,7
783,6
784,8
786,4
787,2
788,1
789,3
792,4
796,24
799,4
800,2
801,1
802,3
807,24
808,22
809,21
810,23
814,14
818,24
819,22
820,21
821,23
823,19
824,17
825,16
826,18
828,19
829,17
830,16
831,18
834,14
835,12
836,11
837,13
840,14
847,19
848,17
849,16
850,18
854,4
856,9
857,7
858,6
859,8
862,4
863,2
864,1
865,3
867,19
870,9
872,14
873,12
874,11
875,13
877,4
880,9
882,19
883,17
884,16
885,18
887,24
888,22
889,21
890,23
892,24
895,4
896,2
897,1
898,3
900,4
901,2
902,1
903,3
906,19
907,17
908,16
909,18
915,24
919,24
920,22
921,21
922,23
924,19
926,14
927,12
928,11
929,13
933,19
934,17
935,16
936,18
938,19
941,19
944,14
945,12
946,11
947,13
949,24
951,14
954,24
955,22
956,21
957,23
961,14
962,12
963,11
964,13
968,24
969,22
970,21
971,23
973,14
974,12
975,11
976,13
979,14
981,14
983,9
985,14
987,24
991,9
992,7
993,6
994,8
995,16
996,18
1001,9
1002,7
1003,6
1004,8
1006,9
1007,7
1008,6
1009,8
1013,14
1014,12
1015,11
1016,13
1020,19
1021,17
1022,16
1023,18
1025,19
1027,14
1028,12
1029,11
1030,13
1032,19
1033,11
1034,13
1035,17
1036,16
1037,18
1042,9
1044,9
1046,4
1050,14
1051,21
1052,23
1056,19
1058,19
1063,24
1064,22
1065,21
1066,23
1069,24
1070,22
1071,21
1072,23
1075,19
1076,17
1077,16
1078,18
1081,4
1082,2
1083,1
1084,3
1086,14
1089,24
1090,17
1091,16
1092,18
1094,24
1095,17
1096,16
1097,18
1099,24
1101,4
1104,14
1105,12
1106,11
1107,13
1109,4
1110,2
1111,1
1112,3
1115,4
1116,2
1117,1
1118,3
1122,19
1124,24
1127,14
1130,19
1131,17
1132,16
1133,18
1137,9
1138,7
1139,6
1140,8
1143,19
1145,9
1146,7
1147,6
1148,8
1150,19
1151,11
1152,13
1153,17
1154,16
1155,18
1159,24
1162,4
1168,19
1171,4
1172,2
1173,1
1174,3
1176,24
1179,24
1180,22
1181,21
1182,23
1185,9
1188,14
1189,12
1190,11
1191,13
1193,24
1194,22
1195,21
1196,23
1200,19
1201,17
1202,16
1203,18
1212,24
1213,22
1214,21
1215,23
1220,4
1221,16
1222,18
1226,4
1227,2
1228,1
1229,3
1231,24
1232,12
1233,11
1234,13
1236,24
1237,12
1238,11
1239,13
1244,24
1245,7
1246,6
1247,8
1248,22
1249,21
1250,23
1252,24
1253,7
1254,6
1255,8
1256,22
1257,21
1258,23
1260,24
1261,7
1262,6
1263,8
1264,22
1265,21
1266,23
1268,24
1269,22
1270,21
1271,23
1274,14
1275,12
1276,11
1277,13
1278,21
1279,23
1281,9
1283,19
1285,9
1286,7
1287,6
1288,8
1291,4
1292,2
1293,1
1294,3
1297,24
1299,9
1300,16
1301,18
1304,14
1305,12
1306,11
1307,13
1312,24
1315,19
1316,21
1317,23
1319,14
1320,12
1321,11
1322,13
1326,19
1329,19
1330,17
1331,16
1332,18
1334,14
1336,14
1339,19
1340,17
1341,16
1342,18
1346,14
1347,12
1348,11
1349,13
1352,24
1355,9
1356,7
1357,6
1358,8
1360,4
1361,21
1362,23
1365,4
1366,2
1367,1
1368,3
1371,14
1375,9
1376,7
1377,6
1378,8
1381,24
1382,22
1383,21
1384,23
1386,4
1388,19
1389,17
1390,16
1391,18
1393,9
1394,7
1395,6
1396,8
1400,24
1404,24
1405,22
1406,21
1407,23
1410,24
1412,24
1413,22
1414,21
1415,23
1418,9
1419,7
1420,6
1421,8
1423,24
1428,19
1429,17
1430,16
1431,18
1433,4
1434,2
1435,1
1436,3
1438,4
1439,2
1440,1
1441,3
1443,9
1444,7
1445,6
1446,8
1450,4
1451,2
1452,1
1453,3
1454,21
1455,23
1461,24
1463,4
1464,2
1465,1
1466,3
1470,24
1472,14
1473,12
1474,11
1475,13
1477,24
1480,14
1486,14
1487,12
1488,11
1489,13
1495,19
1496,6
1497,8
1498,17
1499,16
1500,18
1503,4
1504,2
1505,1
1506,3
1508,19
1512,19
1513,7
1514,6
1515,8
1516,17
1517,16
1518,18
1520,19
1521,7
1522,6
1523,8
1524,17
1525,16
1526,18
1528,9
1529,7
1530,6
1531,8
1534,24
1535,22
1536,21
1537,23
1539,24
1540,22
1541,21
1542,23
1545,19
1548,4
1551,9
1554,24
1555,12
1556,11
1557,13
1559,24
1560,12
1561,11
1562,13
1570,24
1572,4
1574,4
1576,4
1582,24
1583,22
1584,21
1585,23
1587,14
1588,12
1589,11
1590,13
1592,4
1594,24
1596,14
1600,19
1604,14
1606,9
1607,7
1608,6
1609,8
1611,24
1612,2
1613,1
1614,3
1616,24
1617,2
1618,1
1619,3
1625,19
1627,4
1630,24
1631,22
1632,21
1633,23
1636,19
1638,24
1639,16
1640,18
1641,22
1642,21
1643,23
1646,4
1649,4
1651,4
1652,2
1653,1
1654,3
1656,9
1657,7
1658,6
1659,8
1663,24
1669,14
1670,12
1671,11
1672,13
1676,14
1680,19
1682,19
1687,4
1688,2
1689,1
1690,3
1692,4
1695,14
1696,12
1697,11
1698,13
1700,14
1701,12
1702,11
1703,13
1706,24
1708,9
1710,9
1717,24
1720,9
1721,11
1722,13
1725,24
1726,22
1727,21
1728,23
1731,19
1732,17
1733,16
1734,18
1738,24
1739,22
1740,21
1741,23
1743,19
1746,9
1749,24
1753,14
1754,12
1755,11
1756,13
1758,24
1759,22
1760,21
1761,23
1765,24
1766,16
1767,18
1771,19
1772,17
1773,16
1774,18
1779,24
1781,24
1783,4
1787,24
1788,22
1789,21
1790,23
1793,9
1795,4
1796,2
1797,1
1798,3
1801,4
1803,14
1804,12
1805,11
1806,13
1809,24
1810,22
1811,21
1812,23
1814,14
1815,12
1816,11
1817,13
1818,21
1819,23
1821,4
1825,9
1826,7
1827,6
1828,8
1830,14
1831,12
1832,11
1833,13
1835,24
1836,12
1837,11
1838,13
1840,24
1841,12
1842,11
1843,13
1845,24
1847,24
1848,12
1849,11
1850,13
1851,22
1852,21
1853,23
1855,24
1856,12
1857,11
1858,13
1859,22
1860,21
1861,23
1863,24
1864,6
1865,8
1867,24
1868,6
1869,8
1871,14
1875,19
1876,17
1877,16
1878,18
1880,19
1881,17
1882,16
1883,18
1887,19
1888,21
1889,23
1891,19
1893,19
1894,17
1895,16
1896,18
1898,14
1899,16
1900,18
1902,24
1904,24
1908,19
1910,19
1912,24
1916,4
1918,4
1922,14
1924,14
1931,19
1934,14
1935,12
1936,11
1937,13
1940,14
1941,12
1942,11
1943,13
1945,4
1948,14
1951,24
1953,4
1955,24
1956,22
1957,21
1958,23
1962,24
1963,22
1964,21
1965,23
1967,24
1970,9
1972,9
1973,7
1974,6
1975,8
1981,4
1985,14
1986,12
1987,11
1988,13
1990,19
1991,17
1992,16
1993,18
1997,19
1998,6
1999,8
2000,17
2001,16
2002,18
2007,24
2008,22
2009,21
2010,23
2015,24
2017,19
2018,11
2019,13
2021,24
2022,22
2023,21
2024,23
2029,24
2031,24
2032,22
2033,21
2034,23
2039,24
2040,22
2041,21
2042,23
2044,14
2048,9
2049,7
2050,6
2051,8
2054,9
2055,21
2056,23
2058,9
2061,4
2063,24
2064,22
2065,21
2066,23
2068,24
2072,19
2076,4
2077,2
2078,1
2079,3
2081,14
2082,2
2083,1
2084,3
2086,14
2087,2
2088,1
2089,3
2091,19
2092,17
2093,16
2094,18
2096,19
2098,24
2101,24
2102,22
2103,21
2104,23
2107,14
2110,19
2111,17
2112,16
2113,18
2116,14
2117,12
2118,11
2119,13
2121,19
2123,14
2126,4
2127,2
2128,1
2129,3
2133,14
2135,19
2138,14
2139,12
2140,11
2141,13
2143,14
2144,12
2145,11
2146,13
2148,24
2149,22
2150,21
2151,23
2154,19
2158,9
2160,14
2161,12
2162,11
2163,13
2166,24
2169,4
2170,2
2171,1
2172,3
2174,24
2175,22
2176,21
2177,23
2180,14
2181,12
2182,11
2183,13
2185,14
2186,12
2187,11
2188,13
2191,19
2193,24
2194,22
2195,21
2196,23
2204,14
2205,12
2206,11
2207,13
2209,14
2210,12
2211,11
2212,13
2214,9
2215,7
