275,4243,
283,4243,238
291,4243,
315,4243,
298,4243,
311,4243,
336,4243,
249,2078,
247,2078,
547,2078,122
549,2078,122
545,2078,
162,3746,122
158,3746,
156,3746,
179,3746,238
183,3746,238
185,3746,
375,2027,
395,2027,
379,2027,
405,2027,
406,2027,
428,2027,
448,2027,
434,2027,
156,5387,
170,5387,
372,3404,
390,3404,
394,3404,
344,3404,
364,3404,
479,4626,
469,4626,
505,4626,
491,4626,
541,4626,
537,4626,
548,4626,238
558,4626,
196,5755,
184,5755,238
180,5755,
227,5755,
234,5755,
219,5755,
222,5755,
252,5755,
254,5755,
551,5755,122
557,5755,
262,3286,
260,3286,
288,3286,238
292,3286,238
286,3286,
204,3308,
188,3308,
229,3308,
210,3308,
439,2098,
259,4518,
295,4518,238
287,4518,
316,4518,
311,4518,
297,4518,
309,4518,
332,4518,238
332,4518,
499,2950,
509,2950,
540,2950,238
534,2950,
541,2950,
548,2950,238
558,2950,
337,1547,122
331,1547,
106,1204,122
104,1204,238
106,1204,
137,1204,238
134,1204,
145,1204,238
146,1204,
142,1204,
159,1204,
268,1781,
286,1781,476
284,1781,
441,5186,
357,4344,
408,4344,
434,4344,
209,2100,238
187,2100,
203,2100,
183,5546,
247,4272,122
249,4272,
253,4272,
100,4659,122
110,4659,
118,4659,122
124,4659,
131,4659,
169,4659,238
163,4659,
151,4659,
551,1176,122
551,1176,
243,2350,122
247,2350,
253,2350,
209,1891,
197,1891,
183,1891,238
179,1891,238
179,1891,
395,1690,
359,1690,
363,1690,
405,1690,
414,1690,
111,5564,238
109,5564,
129,5564,238
117,5564,238
119,5564,
103,4400,238
103,4400,
129,4400,238
117,4400,
174,1286,
234,1286,
216,1286,
218,1286,
238,1286,476
244,1286,
236,1286,
480,1286,
464,1286,
508,1286,
506,1286,
490,1286,
126,4327,238
118,4327,122
128,4327,
151,4327,
155,4327,
156,4104,238
150,4104,
158,4104,
455,4104,238
455,4104,
473,4104,
499,4104,
497,4104,
542,4104,238
537,4104,
544,4104,
552,4104,238
554,4104,238
550,4104,
465,2953,238
453,2953,
455,2953,
483,2953,
543,2953,
524,2953,
520,2953,
552,2953,238
546,2953,
170,4525,
108,4512,
126,4512,238
124,4512,
149,4512,
142,4512,
171,4512,
391,2329,
381,2329,
353,2329,238
369,2329,
361,2329,
410,2329,
407,2329,
416,2329,
425,2329,
190,2515,
198,2515,
184,2515,238
184,2515,
231,2515,
226,2515,
212,2515,
214,2515,
218,2515,
199,2615,
185,2615,238
185,2615,
339,2615,122
335,2615,
447,4098,238
435,4098,
443,4098,
365,5914,
401,5914,
436,5914,238
440,5914,
444,5914,
555,4185,122
547,4185,
393,2576,
375,2576,
377,2576,
402,2576,
409,2576,
414,2576,
426,2576,
444,2576,238
436,2576,
442,2576,
156,5768,
168,5768,
152,2197,
162,2197,
445,2939,122
429,2939,
435,2939,
467,1608,
505,1608,
507,1608,
539,1608,
540,1608,
530,1608,
528,1608,
546,1608,238
546,1608,
196,5426,
188,5426,
178,5426,122
184,5426,
215,5426,
210,5426,
333,1027,
465,5675,
473,5675,
533,5675,
513,5675,
552,5675,238
546,5675,
154,3444,
156,3444,
337,3961,122
331,3961,122
335,3961,
106,4252,122
100,4252,122
106,4252,
135,4252,
151,4252,476
157,4252,
157,4252,
547,2882,122
557,2882,
197,1183,238
187,1183,
193,1183,
185,1183,238
179,1183,
475,3276,
463,3276,
497,3276,
543,3276,
518,3276,
526,3276,
548,3276,238
